Ticket number,Issue Date 1,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
4335925451,2018-07-16,1652.0,CB2229A,,CA,201807.0,,FORD,PA,GY,1101 SAN JULIAN ST S,00600,56.0,88.13B+,METER EXP.,63.0,6484971.935759,1835528.164743
4335970306,2018-07-16,1848.0,,,CA,201804.0,,NISS,PA,BN,15419 PLUMMER ST,00317,53.0,5204A-,DISPLAY OF TABS,25.0,,
4336236063,2018-07-16,1030.0,,,CA,201807.0,,HOND,PA,SL,1226 CAHUENGA BLVD,00480,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6462098.098305999,1856530.2295849998
4336348866,2018-07-16,1202.0,,,CA,201806.0,,VOLK,PA,SL,2819 GRANVILLE AVE,00309,51.0,80.73.2,EXCEED 72HRS-ST,68.0,,
4336538356,2018-07-16,1321.0,CB2613,,CA,201811.0,,TOYT,PA,GY,401 8TH ST E,00600,56.0,88.13B+,METER EXP.,63.0,6484179.158175,1838663.529892
4336710862,2018-07-16,319.0,,,CA,201807.0,,TOYT,PA,GY,4951 COLISEUM ST,00531,55.0,80.69AP+,NO STOP/STANDING,93.0,6454504.270676,1829223.8381400001
1120778923,2018-07-01,1205.0,,,CA,201809.0,,NISS,PA,TA,MLK/COLISEUM,MQ16,1.0,8056E4,RED ZONE,93.0,,
4330390212,2018-07-17,1226.0,80103,,CA,201805.0,,LEXS,PA,WT,1235 FIGUEROA PL,00561,55.0,88.63B+,OFF STR/OVERTIME/MTR,58.0,6476265.126506,1743317.290878
4334238005,2018-07-17,1226.0,,,CA,201901.0,,JEEP,PA,BG,700 LILLIAN WAY,00472,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6462437.464135,1852924.6409080003
4334383933,2018-07-17,1442.0,CB3822,,CA,1.0,,OTHR,PA,BN,801 SANTEE ST S,00611,56.0,88.13B+,METER EXP.,63.0,6485419.86487,1837518.4146689998
4334992255,2018-07-17,2134.0,,,CA,201808.0,,TOYT,PA,RD,1146 GRANT AVE,207A,51.0,22500E,BLOCKING DRIVEWAY,68.0,6425322.306187,1819392.591198
4335172295,2018-07-17,831.0,,,CA,201901.0,,TOYT,PA,WT,8220 WARING AVE,00491,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6450101.704654,1853676.0349040001
4335365425,2018-07-17,1857.0,36,,CA,201810.0,,FORD,PA,WT,5625 8TH ST W,205B,51.0,80.58L,PREFERENTIAL PARKING,68.0,6455160.652995,1844644.366148
4335426815,2018-07-17,703.0,,,CA,201808.0,,FORD,PA,GN,600 MARIPOSA AVE S,57B,57.0,22500B,PARKED IN CROSSWALK,68.0,6471048.658064,1845652.849995
4335771521,2018-07-17,1238.0,,,CA,,,INFI,PA,GY,701 88TH PL E,00557,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,6481923.634278,1806654.785693
4335853432,2018-07-17,2101.0,,,CA,201903.0,,LEXS,PA,WT,14900 CHASE STREET,00317,53.0,80.69B,NO PARKING,73.0,6389648.729381,1904601.240225
4335948923,2018-07-17,904.0,CB1633,,CA,201907.0,,CHRY,PA,RD,1100 LOS ANGELES ST S,00655,56.0,88.13B+,METER EXP.,63.0,6483770.017561,1836465.400486
4336257450,2018-07-17,2358.0,,,CA,201812.0,,INFI,PA,BL,5308 SEPULVEDA BLVD,310,53.0,80.56E4+,RED ZONE,93.0,6420654.509006,1883474.339452
4336288386,2018-07-17,1526.0,WW2709,,CA,201902.0,,BMW,PA,BK,3501 7TH ST W,00487,54.0,88.13B+,METER EXP.,63.0,6469868.979166999,1844249.465916
4336507711,2018-07-17,829.0,,,CA,201808.0,,FORD,PU,GN,14759 WILLIS AVE,00362,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,,
4336998050,2018-07-17,929.0,,,CA,201903.0,,PONT,PA,SL,6780 DENKER AVE S,00542,55.0,80.69BS,NO PARK/STREET CLEAN,73.0,,
4332640480,2018-07-18,46.0,,,CA,201906.0,,INFI,PA,GO,12200 NEBRASKA AVE,503A,51.0,80.69B,NO PARKING,73.0,6421853.622202,1834814.336857
4334835374,2018-07-18,1314.0,,,CA,201808.0,,INTL,TK,RD,606 SOUTH HILL STREET,600,56.0,80.56E4+,RED ZONE,93.0,6484967.545528,1839676.5387
4336027614,2018-07-18,821.0,,,CA,201811.0,,CHEV,PA,WT,11715 ARMINTA ST,352,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6444276.995134,1900451.2673290002
4336150464,2018-07-18,1050.0,VN1000,,CA,201805.0,,PONT,PA,SL,14401 GILMORE ST,363,53.0,88.13B+,METER EXP.,63.0,6426626.03637,1890971.859565
4336424120,2018-07-18,1247.0,,,CA,201903.0,,DODG,VN,WT,2243 N BEN LOMOND DR,448,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6476113.974933,1862523.86882
4336433710,2018-07-18,2155.0,,,CA,201904.0,,TOYT,PA,BG,7262 MULHOLLAND DR,300,53.0,80.69AA+,NO STOP/STAND,93.0,6455588.772778,1866238.876045
4336502822,2018-07-18,1932.0,CB3705,,CA,201902.0,,TOYT,PA,GN,501 MAIN ST S,600,56.0,88.13B+,METER EXP.,63.0,6489050.7064849995,1842906.52175
4336610364,2018-07-18,1030.0,,,CA,201905.0,,TOYT,PA,BL,3968 MICHAEL AVE,137,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6427926.380854,1820863.5872009997
4335789986,2018-07-19,2100.0,,,CA,201810.0,,VOLV,PA,GY,1648 WILCOX AVENUE,402A,54.0,80.69B,NO PARKING,73.0,6461453.801477999,1857816.059375
4335984763,2018-07-19,1942.0,,,CA,201809.0,,MNNI,PA,RD,3075 WILSHIRE BLVD,403B,54.0,22507.8A-,DISABLED PARKING/NO DP ID,363.0,6474547.347705,1845002.5822849998
4336192195,2018-07-19,823.0,,,MI,,,NISS,PA,RD,3400 BLK 5TH ST,00473,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,,
4336443344,2018-07-19,1234.0,,,CA,201907.0,,FORD,PA,BK,10436 KINNARD AVE,00104,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6432365.058194,1844186.0632439998
4336446973,2018-07-19,2042.0,,,CA,201808.0,,CHEV,PA,GY,4900 MALTA ST,00600,56.0,80.56E4+,RED ZONE,93.0,6499433.704231,1861440.612377
4336478952,2018-07-19,1010.0,,,CA,201812.0,,TOYT,PA,WT,10944 BLUFFSIDE DR,00357,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6450380.481216,1873912.0847369998
4336584862,2018-07-19,811.0,,,CA,201901.0,,TOYT,PA,BN,10850 KLING ST,00356,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6450327.5495919995,1879240.013334
4336622290,2018-07-19,841.0,,,CA,201904.0,,NISS,PA,BK,3827 RANDOLPH AVE,00631,56.0,5200,DISPLAY OF PLATES,25.0,6507179.279816001,1855483.554961
4336622415,2018-07-19,1030.0,,,CA,11.0,,HYUN,PA,BK,3211 PORTOLA AVE,00631,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6509261.978162999,1852612.3942310002
4336746761,2018-07-19,1132.0,LT288,,CA,,,TOYT,BL,BL,401 3RD ST E,00600,56.0,88.13B+,METER EXP.,63.0,6486214.124408,1841275.009516
4334551410,2018-07-20,724.0,,,CA,201808.0,,JEEP,PA,BK,3407 6TH ST W,403B,54.0,80.69AP+,NO STOP/STANDING,93.0,6472161.12122,1845656.9291349999
4335151984,2018-07-20,1216.0,,,CA,201902.0,,FORD,CM,BL,757 S  BROADWAY AVE,00600,56.0,80.56E4+,RED ZONE,93.0,,
4335902841,2018-07-20,1534.0,SC210,,CA,,,HOND,PA,GY,12100 VENTURA BL,00301,53.0,88.13B+,METER EXP.,63.0,6442071.61525,1874863.3449590001
4336105502,2018-07-20,1925.0,R209,,CA,201902.0,,NISS,PA,WT,7100 RESEDA BL,00310,53.0,88.13B+,METER EXP.,63.0,6399578.571137,1895342.298716
4336118754,2018-07-20,1542.0,,,CA,9.0,,OTHR,CM,BN,999 SANTEE ST S,00662,56.0,80.56E4+,RED ZONE,93.0,6484423.326944,1836632.231768
4336271192,2018-07-20,1212.0,,,CA,201802.0,,ACUR,PA,GY,665 VALENCIA ST S,00645,56.0,5204A-,DISPLAY OF TABS,25.0,,
4336288493,2018-07-20,253.0,,,CA,201907.0,,JEEP,PA,GY,1055 SYCAMORE AVE N,00401,54.0,80.69B,NO PARKING,73.0,6457879.948461,1855085.1798369999
4336618694,2018-07-20,1257.0,,1235.0,CA,11.0,,HYUN,PA,OR,2037 LINCOLN PARK AVE,00631,56.0,80.69C,PARKED OVER TIME LIMIT,58.0,6500354.251907,1847621.679958
4335443976,2018-07-22,1224.0,,,CA,201912.0,,CHEV,PA,WT,6100 MULHOLLAND HWY,00410,54.0,80.69B,NO PARKING,73.0,6464469.296777,1870022.924276
4336652191,2018-07-22,1647.0,49,,WA,201812.0,,MAZD,PA,WT,2046 CORINTH AVE,00201,51.0,80.58L,PREFERENTIAL PARKING,68.0,6427139.1131,1837144.8172040002
1127192242,2018-07-16,1655.0,,,CA,201903.0,,TSMR,PA,BK,601 WORLD WAY,5M38,2.0,225078A,HANDICAP/NO DP ID,363.0,6438550.8137839995,1801673.22948
4331572862,2018-07-23,1314.0,,,CA,11.0,,TOYT,PA,BK,2016 THURMAN AVE,00171,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6450851.603344999,1836965.0486240003
4334717822,2018-07-23,1006.0,,,CA,201806.0,,HYUN,PA,SL,1216 WILCOX AV,00481,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,,
4336253283,2018-07-23,1758.0,LT60A,,CA,201902.0,,HYUN,PA,SL,301 2ND ST E,00600,56.0,88.13B+,METER EXP.,63.0,6486945.409748,1841541.4153830002
4336362730,2018-07-23,1330.0,,1117.0,CA,201906.0,,TOYT,PA,BL,1641 CAHUENGA BLVD,00485,54.0,80.69C,PARKED OVER TIME LIMIT,58.0,6461906.9110739995,1859127.200109
4336464580,2018-07-23,1106.0,CB2171,,CA,201808.0,,HOND,VN,SL,522 12TH ST E,00642,56.0,88.13B+,METER EXP.,63.0,6481698.975237001,1837250.147661
4336503312,2018-07-23,632.0,,,AZ,201904.0,,FORD,PA,WT,200 NEWLAND ST,00675,56.0,80.56E4+,RED ZONE,93.0,6505773.494047,1864941.8205759998
4337040175,2018-07-23,1232.0,,,CA,11.0,,OTHR,TK,BN,400 SEATON ST,00600,56.0,80.49+,18 IN/CURB/COMM VEH,63.0,6489733.010354,1837706.636193
1112791886,2018-07-08,1420.0,,,CA,201810.0,,TOYO,PA,SI,11800 FOOTHILL BLVD,,4.0,8603,PK IN PROH AREA,68.0,6442697.47185,1922160.0607409999
1125938936,2018-07-21,347.0,,,CA,201901.0,,CHEV,PA,BL,7320 S HOOVER ST,00500,55.0,80732,EXCEED 72 HOURS,68.0,6474624.125991001,1812842.6846220002
4334988556,2018-07-24,1034.0,,,CA,201807.0,,MASE,PA,BK,1200 STONER AV,00187,51.0,5200,DISPLAY OF PLATES,25.0,6421785.513882,1840433.992616
4336370010,2018-07-24,1128.0,ED343,,CA,201905.0,,JAGU,PA,BK,931 PICO BLVD E,00642,56.0,88.13B+,METER EXP.,63.0,6485866.715922,1833802.0428
4336952045,2018-07-24,847.0,,,CA,201811.0,,TOYT,PA,RD,901 AVILA ST,00655,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6491112.1201599995,1843174.57592
4335938714,2018-07-25,806.0,,,CA,201905.0,,FORD,PA,GY,336 PICO BLVD W,00653,56.0,80.69AP+,NO STOP/STANDING,93.0,6481730.166453,1836544.6456099998
4335966692,2018-07-25,1211.0,,,CA,201808.0,,NISS,TK,GN,4315 GATEWAY BLVD W,00480,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,,
4336462690,2018-07-25,1351.0,,,TN,201810.0,,PONT,PA,RD,5310 FOUNTAIN AVE,00481,54.0,80.69B,NO PARKING,73.0,6469312.972172,1857113.44208
4336462712,2018-07-25,1516.0,,,MA,202004.0,,ACUR,PA,BK,1520 HIGHLAND AVE,00481,54.0,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163.0,6459138.618496,1858337.6399470002
4336465346,2018-07-25,1447.0,CB3811,,CA,201812.0,,HYUN,PA,SL,424 WALL ST S,00667,56.0,88.13B+,METER EXP.,63.0,6487439.902672,1839154.949137
4336658071,2018-07-25,1606.0,,,CA,201810.0,,HOND,PA,WT,3400 WILSHIRE BLVD,00456,54.0,80.70,NO STOPPING/ANTI-GRIDLOCK ZONE,163.0,6471539.775413,1844990.942471
4336781282,2018-07-25,1809.0,57,,CA,201806.0,,CHEV,PA,SL,3900 RHODES AVE,00315,53.0,80.58L,PREFERENTIAL PARKING,68.0,6439694.712855,1874157.678875
4336837131,2018-07-25,1353.0,NH136,,CA,201805.0,,MERZ,PA,WT,11101 MAGNOLIA BL,00354,53.0,88.13B+,METER EXP.,63.0,6448999.195986,1882601.871218
4336854745,2018-07-25,1620.0,,,CA,201809.0,,PONT,PA,SL,1109 CENTRAL AVE S,00686,56.0,80.69AP+,NO STOP/STANDING,93.0,6487485.7544,1833715.939235
4337164075,2018-07-25,1027.0,,,CA,201907.0,,HOND,PA,RD,3611 7TH ST,00456,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,,
4331663464,2018-07-26,822.0,,,CA,201902.0,,NISS,PA,GY,3536 DUNN DRIVE,00165,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6439426.753862,1832806.47905
4336445164,2018-07-26,829.0,,,CO,201705.0,,HOND,PA,WT,1819 GRAFTON ST,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483720.718295,1852210.497461
4336612173,2018-07-26,1223.0,,,CA,201906.0,,FORD,PA,SL,3001 N CANYON LAKE DR,00410,54.0,22502A,18 IN. CURB/2 WAY,63.0,,
4336677225,2018-07-26,1211.0,,,CA,201709.0,,MITS,PA,BK,4417 S/O 2ND AVE,00500,55.0,80.61,STANDNG IN ALLEY,68.0,,
4336686034,2018-07-26,1426.0,W115,,CA,201809.0,,MAZD,PA,SL,6001 98TH ST W,00805,51.0,88.13B+,METER EXP.,63.0,6442898.697531,1803449.764884
4336835075,2018-07-26,1021.0,,,CA,201905.0,,TOYT,PA,MR,11672 MAGNOLIA BLVD,00355,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6444622.146851,1882612.636769
4336861771,2018-07-26,1230.0,44,,CA,201907.0,,VOLK,PA,BK,3202 DOS PALOS DRIVE,00356,53.0,80.58L,PREFERENTIAL PARKING,68.0,,
4336423851,2018-07-29,1832.0,,,CA,,,FORD,PA,WT,1777 VINE ST N,402A,54.0,80.69B,NO PARKING,73.0,6462768.088367,1860125.943605
4336734032,2018-07-29,49.0,,,CA,201703.0,,MERZ,PA,BK,5000 MERIDIAN ST,00600,56.0,5204A-,DISPLAY OF TABS,25.0,6499125.696962,1866975.603591
4336777126,2018-07-29,1840.0,57,,CA,201812.0,,TOYT,PA,GY,3900 LAURELGROVE AVENUE,00315,53.0,80.58L,PREFERENTIAL PARKING,68.0,6440447.749485,1874053.8621939998
4335505436,2018-07-30,352.0,,,CA,201805.0,,CHEV,PA,BK,900 BONNIE BRAE ST S,00600,56.0,80.56E4+,RED ZONE,93.0,6477896.8404,1841556.232306
4336280852,2018-07-30,930.0,,,CA,201902.0,,PORS,PA,SL,536 PLYMOUTH BLVD N,00456,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6463880.194108999,1846082.2745220002
4336630115,2018-07-30,139.0,13,,CA,201805.0,,HOND,PA,GY,8400 OAKWOOD AVE W,00465,54.0,80.58L,PREFERENTIAL PARKING,68.0,6448670.538292,1851029.296741
4336915376,2018-07-30,816.0,,,CA,201904.0,,FORD,PA,WT,4462 BEEMAN AVE,00358,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6438434.523271,1877891.5816259999
4336918180,2018-07-30,1046.0,,,CA,201809.0,,HOND,PA,SL,6337 SANTA MONICA BLVD,00801,54.0,80.56E2,YELLOW ZONE,58.0,6462408.722286,1855564.520711
4336918541,2018-07-30,1323.0,,,CA,201903.0,,HOND,PA,GY,1100 SYCAMORE AVE N,00801,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6457881.146159,1855566.618994
4337164646,2018-07-30,1127.0,,,CA,201904.0,,TOYT,PA,BK,1420 DETROIT ST N,00483,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6457161.456482,1857689.723577
4337293166,2018-07-30,1404.0,VL109,,NV,201904.0,,FORD,PA,RD,1600 IRVING TABOR CT,00903,51.0,88.13B+,METER EXP.,63.0,6421105.622385,1819197.4280400001
4337394611,2018-07-30,1242.0,P24,,CA,201901.0,,TOYT,PA,WT,15310 SUNSET BL,00165,51.0,88.13B+,METER EXP.,63.0,6402359.22636,1840075.1427709998
4337532124,2018-07-30,913.0,,,CA,,,HOND,PA,BK,602 EVERGREEN AVE,00633,56.0,80.73.2,EXCEED 72HRS-ST,68.0,,
4337608343,2018-07-30,845.0,,,CA,,,AUDI,PA,BK,4517 COLBATH AVE,00364,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6429584.430780999,1878467.0429470001
4337610480,2018-07-30,1032.0,,,CA,201905.0,,TOYT,PA,GY,17801 KILLION ST,00377,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6404280.411576999,1884939.37093
4336207131,2018-07-31,1235.0,,,CA,,,FORD,PA,BL,535 SIERRA BONITA AVE N,00477,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6454393.699526,1851967.402768
4336545006,2018-07-31,1013.0,,,CA,201812.0,,LNDR,PA,WT,834 CURSON AVE,00492,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6454082.135378,1853859.972091
4336846415,2018-07-31,1359.0,,,CA,,,JEEP,PA,OR,6125 WARING AVE W,00444,54.0,80.69B,NO PARKING,73.0,,
4337241182,2018-07-31,901.0,,,CA,201804.0,,TOYT,PA,GY,14433 GREENLEAF ST,00382,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6426231.169133,1876506.390166
4337272424,2018-07-31,1451.0,,,CA,201712.0,,HYUN,PA,BK,1318 WILTON PL,149B,51.0,22502A,18 IN. CURB/2 WAY,63.0,6466401.5401099995,1839640.1709369998
4337276263,2018-07-31,2029.0,HPL772,,CA,201903.0,,HOND,PA,BK,123 AVE 57 N,00600,56.0,88.63B+,OFF STR/OVERTIME/MTR,58.0,6503241.934880001,1862386.8559720002
4335055841,2018-08-01,420.0,,,CA,201705.0,,HOND,PA,BK,122 AVENUE 53 S,00611,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6501551.829972,1861567.717052
4335310641,2018-07-31,1034.0,,,CA,201904.0,,TOYT,PA,BL,4416 WALL ST S,00543,55.0,80.69B,NO PARKING,73.0,6479307.9268620005,1823837.161559
4336091384,2018-08-01,1252.0,,,CA,11.0,,VOLK,PA,GY,100 NORTH LA BREA AVENUE,00475,54.0,80.56E4+,RED ZONE,93.0,6457482.26261,1849336.560209
4336377161,2018-08-01,842.0,,,CA,201812.0,,TOYT,PA,SL,700 WILTON PL N,00443,54.0,80.69AA+,NO STOP/STAND,93.0,6466455.374637,1844323.272687
4337280205,2018-08-01,1938.0,,,CA,201807.0,,CHRY,VN,SL,16700 CHATSWORTH ST,00319,53.0,80.69AP+,NO STOP/STANDING,93.0,6411884.757072,1919091.94402
4337512406,2018-08-01,135.0,,,CA,201904.0,,SUBA,PA,SL,1200 GRANVILLE AV,502A,51.0,5200,DISPLAY OF PLATES,25.0,6421527.180915,1840184.800744
1116183596,2018-07-23,2055.0,,,CA,201901.0,,MAZ,VN,BK,3200 CANYON DR,,36.0,8603,PK IN PROH AREA,68.0,6467477.131513,1868720.968957
4333978143,2018-08-02,949.0,,,CA,201810.0,,NISS,PA,SL,1462 BEDFORD ST,00104,51.0,22500E,BLOCKING DRIVEWAY,68.0,6446331.290562999,1841723.401387
4335667571,2018-08-02,110.0,,,ME,,,UNK,TR,GN,900 LONG BEACH AVE,00600,56.0,80.69.1A,COMM TRAILER/22 FT.,78.0,6488647.640208,1833145.2735360002
4336164070,2018-08-02,720.0,,,CA,7.0,,CHEV,PA,BK,1242 VALENCIA ST,00600,56.0,80.56E2,YELLOW ZONE,58.0,6478407.135105,1838683.779194
4336511970,2018-08-02,1806.0,GA28,,TX,201809.0,,TOYT,PU,SL,3101 GLENDALE BL,00600,56.0,88.13B+,METER EXP.,63.0,6482048.982508999,1864751.557262
4336515455,2018-08-02,1641.0,CT14,,CA,201902.0,,HYUN,PA,SL,654 SPRING ST N,00612,56.0,88.13B+,METER EXP.,63.0,6485417.88803,1838914.762299
4337302535,2018-08-02,1257.0,,,CA,201703.0,,AUDI,PA,BK,1237 BEL-AIR ROAD,00116,51.0,5204A-,DISPLAY OF TABS,25.0,6427236.82726,1857330.172143
4337358351,2018-08-02,222.0,,,CA,201805.0,,SUBA,PA,WT,5138 EL RIO AVE,00611,56.0,5204A-,DISPLAY OF TABS,25.0,6496240.845551,1873503.4167099998
4337442933,2018-08-02,1010.0,,,NC,201903.0,,KIA,PA,RD,5920 IRVINE AVE,00353,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6445056.3445419995,1887372.376612
4337476426,2018-08-02,640.0,47,,CA,,,UNK,MC,SL,542 NORTH MANSFIELD AVENUE,00403,54.0,80.58L,PREFERENTIAL PARKING,68.0,6458526.371625,1852021.914103
4331320604,2018-08-03,909.0,,,CA,201901.0,,NISS,PA,GO,14159 CANTLAY ST,00361,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6428014.337664,1896311.005807
4336603633,2018-08-03,1123.0,OS722,,CA,201810.0,,KIA,PA,BK,2200 PURDUE AV,00119,51.0,88.13B+,METER EXP.,63.0,6427403.553741001,1836160.626322
4336615312,2018-08-03,904.0,,,CA,201901.0,,FORD,PA,RD,4616 NORWICH AVENUE,00368,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6422287.157276,1878788.8816479999
4336821064,2018-08-03,1344.0,,,CA,201810.0,,GMC,TK,BK,5800 93RD ST W,00164,51.0,80.69AP+,NO STOP/STANDING,93.0,6445213.471512999,1805035.55175
4336892000,2018-08-03,340.0,,,CA,201812.0,,HOND,PA,BK,3839 STEVELY AVE,00500,55.0,80.61,STANDNG IN ALLEY,68.0,6454509.488753,1828820.299343
4336924863,2018-08-03,1047.0,,,CA,201809.0,,HOND,PA,BK,1071 LAGUNA AVE,645A,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483667.291162999,1849821.3607130002
4337241801,2018-08-03,821.0,,,CA,201906.0,,TOYT,PA,SL,6655 ETIWANDA AVE,00382,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6400886.616873001,1892453.204729
4337459545,2018-08-03,824.0,,,CA,11.0,,HOND,PA,BK,7850 RESEDA BLVD,00375,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6399598.581316001,1900409.605635
4337866035,2018-08-03,1012.0,,,CA,201903.0,,MAZD,PA,RD,1249 BROCKTON AVE,00136,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6420977.918401,1839118.73355
4336398102,2018-08-04,1920.0,CB3488,,CA,201901.0,,FORD,CM,WT,400 12TH ST W,00612,56.0,88.13B+,METER EXP.,63.0,6481899.048871,1837094.004151
4336447091,2018-08-05,133.0,,,IN,201902.0,,NISS,PA,BK,1800 14TH ST W,00600,56.0,80.69B,NO PARKING,73.0,6476855.977318,1838491.6233950001
4337265251,2018-08-04,1523.0,,,CA,201810.0,,TOYT,PA,WT,15436 MAYALL ST,00317,53.0,22502A,18 IN. CURB/2 WAY,63.0,6420200.80138,1915026.902584
4337517656,2018-08-04,1920.0,51,,CA,201901.0,,TOYT,PA,RD,4171 DIXIE CANYON AVE,00309,53.0,80.58L,PREFERENTIAL PARKING,68.0,6433111.510430001,1875798.4206669999
4337539220,2018-08-05,1357.0,,,CA,5.0,,ACUR,PA,WT,100 MISSION ROAD,00600,56.0,5204A-,DISPLAY OF TABS,25.0,6492678.389771,1839829.833067
4332643453,2018-08-06,1807.0,,,CA,,,TOYT,PA,SL,2015 CORINTH AVE,00201,51.0,5204A-,DISPLAY OF TABS,25.0,6427018.08666,1837314.925302
4335760590,2018-08-06,914.0,,,CA,12.0,,FORD,PA,WT,18348 COLLINS ST,00376,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6400651.987326,1886457.5864419998
4336217443,2018-08-06,838.0,,,CA,201904.0,,CHEV,PA,BL,820 CROFT AVE N,00491,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6448356.499696,1853776.125927
4336718702,2018-08-06,1627.0,,,CA,,,HOND,PA,BL,3000 CANYON LAKE DR,00474,54.0,22502A,18 IN. CURB/2 WAY,63.0,,
4336880203,2018-08-06,846.0,,,CA,201811.0,,MITS,PA,GY,6050 W BARTON AVE,00443,54.0,80.69BS,NO PARK/STREET CLEAN,73.0,6463096.782136,1854574.314994
4337086051,2018-08-06,1433.0,1,,CA,201906.0,,MERZ,PA,WT,1819 BENECIA AVE,00183,51.0,80.58L,PREFERENTIAL PARKING,68.0,6433609.545589,1843518.7438470002
1125140365,2018-08-04,1226.0,,,WA,201903.0,,TOYO,,RD,414 N HAYWORTH AVE,,54.0,8058L,PREF PARKING,68.0,6451852.284333,1851140.604845
1125937341,2018-08-04,741.0,,,CA,201809.0,,CHEV,PA,BL,801 W 40TH PL,00500,55.0,8056E4,RED ZONE,93.0,,
4336001736,2018-08-07,1739.0,GA26,,CA,201809.0,,KIA,PA,BK,3177 GLENDALE BL,00600,56.0,88.13B+,METER EXP.,63.0,6482519.120430999,1865276.5055709998
4336210642,2018-08-07,1049.0,,,CA,,,TOYT,PA,SL,16843 BLACKHAWK ST,00335,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6410831.883971,1916796.733541
4336516450,2018-08-07,1017.0,,,NJ,,,TOYT,PA,GY,3422 SCHOONER AVE,00136,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6421152.748059,1814822.83404
4336671776,2018-08-06,1821.0,41,,MI,201810.0,,JEEP,SU,BK,221 FULLER AVE S,00401,54.0,80.58L,PREFERENTIAL PARKING,68.0,6455734.247712,1848314.173637
4337279811,2018-08-07,837.0,,,CA,201808.0,,CHEV,PA,BL,4128 WHITSETT AVE,00358,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6439065.118083,1875589.51103
4337606685,2018-08-07,1435.0,,,CA,201809.0,,HOND,PA,GY,2388 MIDVALE AVE,00104,51.0,80.56E4+,RED ZONE,93.0,6431498.06974,1837171.512105
4337758736,2018-08-07,1409.0,,,CA,201809.0,,TOYT,PA,GY,3191 7TH ST W,00463,54.0,80.56E4+,RED ZONE,93.0,6472304.301612999,1844259.32525
1109129700,2018-07-26,1231.0,,,CA,201904.0,,KIA,PA,WH,12200 OSBORNE ST,,4.0,225078A,HANDICAP/NO DP ID,363.0,6440654.982644,1919909.999589
1127207255,2018-07-26,1100.0,,,CA,201804.0,,DODG,PA,GY,7354 VALJEAN,1L4,11.0,4000A1,NO EVIDENCE OF REG,50.0,6414755.726869999,1897035.277395
4336005951,2018-08-08,202.0,,,CA,201806.0,,BMW,PA,BK,864 MULLEN AVE,00666,54.0,5204A-,DISPLAY OF TABS,25.0,6461318.781028,1844245.789248
4336788105,2018-08-08,1124.0,,,CA,201807.0,,HOND,PA,GY,3131 HOOVER ST S,538C,55.0,22507.8A-,DISABLED PARKING/NO DP ID,363.0,6475624.306659,1832241.3271020001
